3.904735236885559929e-02,8.792222151146910095e-07
3.949995461220642823e-02,8.646800191234736872e-07
3.995780301895269365e-02,8.512685639669044152e-07
4.042095839796307905e-02,8.382549605288871322e-07
4.088948226294861904e-02,8.257462742278660796e-07
4.136343684063275433e-02,8.136928045622822645e-07
4.184288507901582493e-02,8.020617175475092376e-07
4.232789065573550752e-02,7.920487416109707817e-07
4.281851798652413360e-02,7.827892017105067445e-07
4.331483223376400571e-02,7.734675065374449024e-07
4.381689931514191894e-02,7.643364983395864960e-07
4.432478591240398419e-02,7.558063585208649247e-07
4.483855948021188420e-02,7.490383142536734647e-07
4.535828825510188761e-02,7.443771553431495132e-07
4.588404126454759258e-02,7.390757274859027621e-07
4.641588833612779463e-02,7.335045681030061917e-07
4.695390010680060289e-02,7.271902122542667608e-07
4.749814803228502580e-02,7.224558575826765368e-07
4.804870439655131720e-02,7.192816167190313979e-07
4.860564232142135926e-02,7.189946957471950192e-07
4.916903577628028293e-02,7.189946957471950192e-07
4.973895958790065103e-02,7.189946957471950192e-07
5.031548945038053638e-02,7.189946957471950192e-07
5.089870193519682035e-02,7.189946957471950192e-07
5.148867450137494667e-02,7.189946957471950192e-07
5.208548550577662972e-02,7.197116522486429096e-07
5.268921421350673817e-02,7.238801963325872920e-07
5.329994080844090154e-02,7.336734371309040235e-07
5.391774640387502621e-02,7.385528818945542230e-07
5.454271305329833064e-02,7.441944363724085636e-07
5.517492376129125992e-02,7.510974631833943900e-07
5.581446249454963260e-02,7.598147766571078708e-07
5.646141419303669917e-02,7.687424989774196363e-07
5.711586478126431943e-02,7.783207162278224290e-07
5.777790117970503514e-02,7.887006359107755007e-07
5.844761131633634255e-02,7.993611671031383089e-07
5.912508413831878140e-02,8.102988631976662568e-07
5.981040962380940879e-02,8.233171459999383387e-07
6.050367879391221893e-02,8.379975171970316746e-07
6.120498372476700089e-02,8.522779286619200976e-07
6.191441755977844519e-02,8.694296054591047949e-07
6.263207452198689407e-02,8.851020595906347597e-07
6.335804992658250478e-02,9.014553719404387282e-07
6.409244019356453992e-02,9.188628249223810119e-07
6.483534286054723483e-02,9.376737163944841925e-07
6.558685659571431015e-02,9.604604740584979329e-07
6.634708121092346145e-02,9.826690490569309790e-07
6.711611767496282466e-02,1.008442543844014131e-06
6.789406812696108240e-02,1.034302499910210438e-06
6.868103588995304321e-02,1.063982101858616414e-06
6.947712548460235893e-02,1.095777153193998264e-06
7.028244264308348976e-02,1.128893578364374835e-06
7.109709432312434629e-02,1.165164544470832586e-06
7.192118872221188453e-02,1.204282482395556801e-06
7.275483529196227761e-02,1.246817337053885237e-06
7.359814475265766265e-02,1.296222604848838417e-06
7.445122910795139159e-02,1.347741777028795584e-06
7.531420165974371528e-02,1.402210096794475067e-06
7.618717702322995444e-02,1.469093062615487251e-06
7.707027114212298968e-02,1.536058425530207959e-06
7.796360130405231847e-02,1.610454095130028984e-06
7.886728615614151117e-02,1.695703416000968821e-06
7.978144572076624474e-02,1.791498785568718310e-06
8.070620141149502380e-02,1.896281319855242659e-06
8.164167604921467036e-02,2.016529972714553576e-06
8.258799387844267814e-02,2.154671898775389855e-06
8.354528058382866551e-02,2.308690456232057086e-06
8.451366330684717543e-02,2.494417268850148501e-06
8.549327066268379294e-02,2.704692338801686686e-06
8.648423275731721704e-02,2.954015114921748442e-06
8.748668120479909105e-02,3.254033419591351701e-06
8.850074914473433918e-02,3.603875225971309772e-06
8.952657125996396625e-02,4.011837316262249568e-06
9.056428379445290167e-02,4.529297081849621359e-06
9.161402457138516364e-02,5.190503505820614002e-06
9.267593301146878626e-02,5.961369598375367992e-06
9.375015015145285457e-02,7.074352897418066771e-06
9.483681866285922912e-02,8.439179325582503593e-06
9.593608287093141618e-02,1.036173685961921096e-05
9.704808877380301235e-02,1.317262623968319802e-05
9.817298406188834647e-02,1.735474602725216450e-05
9.931091813749795549e-02,2.404453742168347516e-05
1.004620421346813092e-01,3.560647787576577775e-05
1.016265089392995175e-01,5.896660542770206241e-05
1.028044732093309765e-01,1.137699404669203519e-04
1.039960913954120214e-01,3.171604356252511283e-04
