1.013925407558815238e-02,1.113289119726545540e+00
1.025677930744421824e-02,1.102613802960438205e+00
1.037566678745185933e-02,1.092042864912533551e+00
1.049593230558227598e-02,1.081575226028287817e+00
1.061759183483000114e-02,1.071209815122864839e+00
1.074066153333433360e-02,1.060945569241774189e+00
1.086515774652538346e-02,1.050781433521758901e+00
1.099109700929497106e-02,1.040716361051842398e+00
1.111849604819271052e-02,1.030749312734575263e+00
1.124737178364751920e-02,1.020879257147485619e+00
1.137774133221491381e-02,1.011105170404662523e+00
1.150962200885032385e-02,1.002131057812152726e+00
1.164303132920876775e-02,9.941893703867999976e-01
1.177798701197119331e-02,9.863118200299946237e-01
1.191450698119776025e-02,9.784977963285255154e-01
1.205260936870842549e-02,9.707466904899911819e-01
1.219231251649110712e-02,9.630578952379668101e-01
1.233363497913775829e-02,9.553853890776061730e-01
1.247659552630869632e-02,9.470282194405937881e-01
1.262121314522547319e-02,9.387447348215683940e-01
1.276750704319265690e-02,9.305341667993398680e-01
1.291549665014883955e-02,9.223957502047962498e-01
1.306520162124721190e-02,9.143287230024669254e-01
1.321664183946604995e-02,9.063697912621998531e-01
1.336983741824946531e-02,8.987397923023977553e-01
1.352480870417875278e-02,8.911738218380476084e-01
1.368157627967471826e-02,8.836711944026289789e-01
1.384016096573131502e-02,8.762312261231551824e-01
1.400058382468097502e-02,8.688532346043099652e-01
1.416286616299198761e-02,8.614607547989709957e-01
1.432702953409830879e-02,8.540741339040854863e-01
1.449309574126216547e-02,8.467496750052730947e-01
1.466108684046984502e-02,8.394866727111059967e-01
1.483102514336104294e-02,8.322844229525461213e-01
1.500293322019218348e-02,8.251637573194384734e-01
1.517683390283405473e-02,8.181409988927755839e-01
1.535275028780422844e-02,8.111758583512931331e-01
1.553070573933460104e-02,8.042676484409857496e-01
1.571072389247450338e-02,7.974156824538454202e-01
1.589282865622978005e-02,7.905068427276974452e-01
1.607704421673823714e-02,7.835080204895509270e-01
1.626339504048192330e-02,7.765678671022417934e-01
1.645190587753662254e-02,7.696856419774955604e-01
1.664260176485903367e-02,7.628606054713792384e-01
1.683550802961202367e-02,7.533550283480106025e-01
1.703065029252844378e-02,7.431719904358652373e-01
1.722805447131393886e-02,7.331220304459766801e-01
1.742774678408919031e-02,7.232031478889026088e-01
1.762975375287205784e-02,7.149579809448793899e-01
1.783410220710007765e-02,7.096257558792433695e-01
1.804081928719382735e-02,7.043275638261321525e-01
1.824993244816152174e-02,6.990628663248117380e-01
1.846146946324547441e-02,6.934300725493189876e-01
1.867545842761075825e-02,6.854898885422702204e-01
1.889192776207666152e-02,6.776335806331789113e-01
1.911090621689137681e-02,6.698599342488610331e-01
1.933242287555045000e-02,6.620412742150133534e-01
1.955650715865948908e-02,6.534855853502798961e-01
1.978318882784164262e-02,6.450320608515718313e-01
2.001249798969036847e-02,6.366791377114981998e-01
2.024446509976803726e-02,6.281769229886612349e-01
2.047912096665085308e-02,6.191986754858720410e-01
2.071649675602068794e-02,6.103389322437546838e-01
2.095662399480432980e-02,6.015957768722572929e-01
2.119953457536070951e-02,5.914392592653560099e-01
2.144526075971667223e-02,5.805389945084725722e-01
2.169383518385184159e-02,5.698284409930041150e-01
2.194529086203313509e-02,5.597644094744422816e-01
2.219966119119954825e-02,5.539693413284042522e-01
2.245697995539774200e-02,5.482218674757768362e-01
2.271728133026905058e-02,5.425211729137452421e-01
2.298059988758851396e-02,5.339984569494672373e-01
2.324697059985647921e-02,5.244656317830891368e-01
2.351642884494348565e-02,5.150890175708149332e-01
2.378901041078893344e-02,5.058657088130110724e-01
2.406475150015424322e-02,4.967928531490991007e-01
2.434368873543110365e-02,4.878676506656827172e-01
2.462585916350546605e-02,4.773730638811499172e-01
2.491130026067788286e-02,4.634192305370862242e-01
2.520004993764092191e-02,4.498575120514032299e-01
2.549214654451422910e-02,4.366767290316859729e-01
2.578762887593800956e-02,4.238660277485166161e-01
2.608653617622547910e-02,4.114148708534184351e-01
2.638890814457510101e-02,4.009908619943537977e-01
2.669478494034320526e-02,3.938563459809984457e-01
2.700420718837772543e-02,3.868315499961647586e-01
2.731721598441376117e-02,3.782116398248437372e-01
2.763385290053169824e-02,3.682190917303402311e-01
2.795415999067856275e-02,3.584726743750882849e-01
2.827817979625341094e-02,3.489661756841538343e-01
2.860595535175742068e-02,3.349124388511148243e-01
2.893753019050950351e-02,3.202963523470352958e-01
2.927294835042815874e-02,3.063004654208147381e-01
2.961225437988034351e-02,2.928986495533153489e-01
2.995549334359813229e-02,2.802113309499557614e-01
3.030271082866396390e-02,2.681791820292109829e-01
3.065395295056527053e-02,2.566466821630589146e-01
3.100926635931926939e-02,2.455932846418872051e-01
3.136869824566876352e-02,2.342543928657109253e-01
3.173229634734976018e-02,2.193328434168963226e-01
3.210010895543171511e-02,2.053462457526870621e-01
